open_price,high_price,low_price,close_price,volume
1668.327759,1679.5,1666.5,1677,101998
1677.5,1678.792358,1674,1678,38437
1679.497192,1679.497192,1658,1677.5,487943
1677,1682,1676.140015,1678.5,46340
1678,1679,1670.5,1675,56798
1675.5,1678.5,1674.5,1677,59477
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
1677.5,1678.5,1670.5,1670.5,82560
